Dataset,Filename,DateTime,Longitude,Latitude,LAIm,LAIe,Canopy cover (ff),Ground Cover (fc),Canopy Porosity,clumping index,k,Big gaps ,Total Gaps,Total pixels
LRC_47_SHZ_PAI_2020_09_21,IMG_4047.JPG,2020:09:21 11:14:54,140.5988472,-34.43713889,0.233076203,0.189463784,0.120377354,0.253978903,0.526034043,0.786145556,0.7,5344614.5,6301757.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4048.JPG,2020:09:21 11:15:01,140.5988167,-34.43713889,0.239554416,0.194729816,0.127024836,0.287253111,0.557794742,0.810124152,0.7,5106232.75,6254133.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4049.JPG,2020:09:21 11:15:08,140.5987556,-34.43713056,0.284380075,0.231167851,0.153854325,0.369014476,0.583066967,0.839237727,0.7,4520481.25,6061923,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4050.JPG,2020:09:21 11:15:16,140.5987083,-34.43713333,0.274998238,0.223541511,0.149638094,0.365401282,0.590482843,0.842048246,0.7,4546366.75,6092128.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4051.JPG,2020:09:21 11:15:23,140.5986472,-34.43713333,0.281920616,0.229168597,0.141325257,0.278124581,0.491863481,0.772076889,0.7,5171631,6151683.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4052.JPG,2020:09:21 11:15:30,140.5986028,-34.43713056,0.228883286,0.186055431,0.118154327,0.248987861,0.525461498,0.784793071,0.7,5380371.125,6317683.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4053.JPG,2020:09:21 11:15:38,140.598525,-34.43714167,0.260287982,0.211583788,0.121693628,0.209456342,0.419002418,0.712177131,0.7,5663581.25,6292327.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4054.JPG,2020:09:21 11:15:45,140.5984806,-34.43713333,0.276263118,0.224569711,0.138011923,0.269569583,0.488028576,0.76797305,0.7,5232920.375,6175420.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4055.JPG,2020:09:21 11:15:53,140.5984333,-34.43713056,0.25965058,0.211065654,0.147059303,0.413324451,0.644203718,0.875161076,0.7,4203037.5,6110603.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4056.JPG,2020:09:21 11:16:01,140.5983722,-34.43713889,0.411849035,0.334785257,0.214140196,0.459508355,0.533979756,0.835871011,0.7,3872168.625,5630025.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4059.JPG,2020:09:21 11:16:21,140.5983417,-34.43711389,0.407333519,0.331114668,0.20395144,0.400328685,0.490540029,0.799959035,0.7,4296141.25,5703019.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4060.JPG,2020:09:21 11:16:29,140.5983889,-34.43711389,0.31187283,0.253516256,0.16469689,0.368252524,0.552761,0.824331481,0.7,4525940,5984245.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4061.JPG,2020:09:21 11:16:36,140.59845,-34.43711389,0.26129285,0.212400628,0.130309188,0.25358348,0.486129032,0.763333552,0.7,5347447.375,6230604.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4062.JPG,2020:09:21 11:16:43,140.5984944,-34.43711111,0.278724645,0.226570646,0.14327983,0.29883301,0.520535467,0.792609885,0.7,5023272.5,6137680.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4063.JPG,2020:09:21 11:16:50,140.5985556,-34.43711389,0.208592198,0.169561142,0.115854894,0.302894844,0.617507869,0.843300155,0.7,4994172.875,6334157,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4064.JPG,2020:09:21 11:16:57,140.5986028,-34.43711389,0.255798992,0.207934762,0.132631477,0.282592254,0.530661314,0.79466044,0.7,5139623.875,6213966.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4065.JPG,2020:09:21 11:17:04,140.5986639,-34.43710833,0.261399868,0.212487622,0.136014952,0.292418249,0.534861617,0.798993818,0.7,5069228.875,6189727.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4066.JPG,2020:09:21 11:17:11,140.5987389,-34.43711111,0.302157048,0.245618457,0.1402569,0.238539794,0.412018859,0.714489638,0.7,5455222.75,6159337.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4067.JPG,2020:09:21 11:17:18,140.5988,-34.43711111,0.271321403,0.220552673,0.136720722,0.272180619,0.497683846,0.774079455,0.7,5214214.5,6184670.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4068.JPG,2020:09:21 11:17:25,140.5988472,-34.43710833,0.248733302,0.20219118,0.132388514,0.302568794,0.562451524,0.81562553,0.7,4996508.75,6215707.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4069.JPG,2020:09:21 11:17:32,140.5988778,-34.43711389,0.254666153,0.207013896,0.136099504,0.314706574,0.567535236,0.82066929,0.7,4909551.75,6189121.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4070.JPG,2020:09:21 11:17:39,140.5989528,-34.43711944,0.258380114,0.210032914,0.13678411,0.307922893,0.555784539,0.813256178,0.7,4958151.125,6184216.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4071.JPG,2020:09:21 11:17:46,140.5990139,-34.43711389,0.289285857,0.23515568,0.151496425,0.331200552,0.542584022,0.8112637,0.7,4791386.25,6078815.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4072.JPG,2020:09:21 11:17:53,140.5990611,-34.43711389,0.233645241,0.189926345,0.127871516,0.318076177,0.597984618,0.83654617,0.7,4885411.375,6248068,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4073.JPG,2020:09:21 11:18:01,140.5991222,-34.43709167,0.286321372,0.232745899,0.15409652,0.363778255,0.576399859,0.834975919,0.7,4557994.375,6060187.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4074.JPG,2020:09:21 11:18:08,140.5991667,-34.43709444,0.243559175,0.197985218,0.122821151,0.244912104,0.498509267,0.768627374,0.7,5409570.5,6284249.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4075.JPG,2020:09:21 11:18:15,140.5992139,-34.43708889,0.287626324,0.233806673,0.153161292,0.350512325,0.56303593,0.825699456,0.7,4653033.625,6066888,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4076.JPG,2020:09:21 11:18:23,140.5992889,-34.43709167,0.303988562,0.247107265,0.170258289,0.458703847,0.628827422,0.877104516,0.7,3877932.25,5944402.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4077.JPG,2020:09:21 11:18:45,140.59935,-34.4371,0.344360836,0.279925218,0.174131179,0.349390927,0.501615052,0.793682963,0.7,4661067.5,5916656.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4080.JPG,2020:09:21 11:19:02,140.5993639,-34.43708056,0.286071911,0.232543117,0.13978078,0.260782091,0.463993943,0.751898934,0.7,5295875.375,6162748.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4081.JPG,2020:09:21 11:19:08,140.5993333,-34.43708889,0.252001629,0.204847949,0.135247032,0.316634225,0.572860351,0.823755438,0.7,4895741.75,6195228.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4082.JPG,2020:09:21 11:19:15,140.599275,-34.43707778,0.235179095,0.191173189,0.120210761,0.24731919,0.513944871,0.777965779,0.7,5392325.75,6302950.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4083.JPG,2020:09:21 11:19:22,140.5992444,-34.43706944,0.279994825,0.227603154,0.143759422,0.298957205,0.519130432,0.791871234,0.7,5022382.75,6134244.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4084.JPG,2020:09:21 11:19:29,140.5991833,-34.43706389,0.291238241,0.23674274,0.140456191,0.255497836,0.450264655,0.742413715,0.7,5333732.625,6157909.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4085.JPG,2020:09:21 11:19:37,140.5991056,-34.43706944,0.252403661,0.205174754,0.11702225,0.198634976,0.410867851,0.704400452,0.7,5741107.25,6325793.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4086.JPG,2020:09:21 11:19:44,140.5990611,-34.43707222,0.230536105,0.18739898,0.114591156,0.221428768,0.482492014,0.754178552,0.7,5577808.875,6343210.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4087.JPG,2020:09:21 11:19:51,140.599,-34.43706111,0.254514911,0.206890954,0.137099412,0.324511387,0.577520489,0.827657309,0.7,4839308.5,6181957.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4088.JPG,2020:09:21 11:20:10,140.5989083,-34.43707778,0.317660456,0.258220921,0.166318958,0.363392202,0.542315556,0.818054038,0.7,4560760.125,5972624.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4089.JPG,2020:09:21 11:20:21,140.5988472,-34.43708056,0.293354963,0.238463389,0.156997226,0.364521783,0.569306324,0.831683954,0.7,4552667.625,6039406.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4090.JPG,2020:09:21 11:20:27,140.5988167,-34.43708333,0.258089171,0.209796411,0.124259002,0.225316628,0.448513838,0.734435512,0.7,5549955.625,6273948.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4091.JPG,2020:09:21 11:20:35,140.5987694,-34.43707778,0.241429448,0.196253998,0.130880679,0.315870842,0.58565128,0.830025711,0.7,4901210.75,6226509.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4092.JPG,2020:09:21 11:20:42,140.5986944,-34.43708333,0.249649791,0.202936179,0.127474488,0.261616173,0.512742328,0.78031243,0.7,5289899.875,6250912.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4093.JPG,2020:09:21 11:20:55,140.5986472,-34.43708056,0.314229341,0.255431824,0.166098398,0.372352621,0.553921769,0.82578388,0.7,4496566.25,5974204.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4094.JPG,2020:09:21 11:21:02,140.5986028,-34.43708056,0.30097922,0.244661021,0.140606889,0.241687738,0.418229116,0.71921825,0.7,5432670.375,6156829.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4095.JPG,2020:09:21 11:21:20,140.5985417,-34.43708889,0.28087115,0.228315504,0.146369027,0.315913345,0.536679824,0.804925745,0.7,4900906.25,6115548.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4096.JPG,2020:09:21 11:21:27,140.5984944,-34.43708889,0.293021104,0.238192,0.160226757,0.397426478,0.596839249,0.851344691,0.7,4316933.125,6016269.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4097.JPG,2020:09:21 11:21:33,140.5984639,-34.43707222,0.29803919,0.24227112,0.145829361,0.272814032,0.465462388,0.755530043,0.7,5209676.625,6119415.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4098.JPG,2020:09:21 11:21:41,140.5983583,-34.43709167,0.303956648,0.247081323,0.159620615,0.351536729,0.545934744,0.81732445,0.7,4645694.625,6020612.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4101.JPG,2020:09:21 11:21:58,140.5983417,-34.43707778,0.442989076,0.360098479,0.221208331,0.431673567,0.48755646,0.806249171,0.7,4071581.5,5579388.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4102.JPG,2020:09:21 11:22:06,140.5983889,-34.43706111,0.22936902,0.186450275,0.119816158,0.260214142,0.539547863,0.794879311,0.7,5299944.25,6305777.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4103.JPG,2020:09:21 11:22:12,140.5984028,-34.43706389,0.257432202,0.209262372,0.135681608,0.301760482,0.550366545,0.80916766,0.7,5002299.625,6192115.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4104.JPG,2020:09:21 11:22:20,140.5984944,-34.43706944,0.241140941,0.196019475,0.132132082,0.32996166,0.599553227,0.839554917,0.7,4800261.875,6217544.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4105.JPG,2020:09:21 11:22:29,140.5985556,-34.43706944,0.318540345,0.258936169,0.167808525,0.372725798,0.549780223,0.823814581,0.7,4493892.75,5961952.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4106.JPG,2020:09:21 11:22:37,140.5985861,-34.43706389,0.279376912,0.227100863,0.154372809,0.39646581,0.61062769,0.857401296,0.7,4323815.5,6058208.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4107.JPG,2020:09:21 11:22:44,140.5986778,-34.43705278,0.301664658,0.245218202,0.161238669,0.372984481,0.567706761,0.832661023,0.7,4492039.5,6009020.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4108.JPG,2020:09:21 11:22:51,140.5987389,-34.43705833,0.277608152,0.225663067,0.137930476,0.266288965,0.482027067,0.763765948,0.7,5256423.25,6176004,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4109.JPG,2020:09:21 11:22:58,140.5987861,-34.43706111,0.325688407,0.26474671,0.154172611,0.271090557,0.431287418,0.734444193,0.7,5222023.875,6059642.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4110.JPG,2020:09:21 11:23:05,140.5988306,-34.43705833,0.256275578,0.208322171,0.13411588,0.29266608,0.541744365,0.802730691,0.7,5067453.375,6203332.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4111.JPG,2020:09:21 11:23:12,140.5988778,-34.43705278,0.236949559,0.192612371,0.109894635,0.186640287,0.411195529,0.701869908,0.7,5827039.125,6376857.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4112.JPG,2020:09:21 11:23:19,140.5989389,-34.43705833,0.237139233,0.192766553,0.123040646,0.262612103,0.531473818,0.79094362,0.7,5282764.875,6282677.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4113.JPG,2020:09:21 11:23:26,140.5990139,-34.43704722,0.341943259,0.277960009,0.172355412,0.343334983,0.497996357,0.790321008,0.7,4704453.25,5929378.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4114.JPG,2020:09:21 11:23:33,140.5990611,-34.43704167,0.289314464,0.235178934,0.129143734,0.206847104,0.375656069,0.682788134,0.7,5682274.25,6238953.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4115.JPG,2020:09:21 11:23:41,140.5990917,-34.43705278,0.24141094,0.196238953,0.131526114,0.322448532,0.592101992,0.834485567,0.7,4854087.125,6221885.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4116.JPG,2020:09:21 11:23:47,140.5991361,-34.43705833,0.261446167,0.212525257,0.12712586,0.234908681,0.458828599,0.742922144,0.7,5481236.625,6253410,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4117.JPG,2020:09:21 11:23:54,140.5992278,-34.43703889,0.320153376,0.260247375,0.17543428,0.438159254,0.599610693,0.860741155,0.7,4025117,5907320.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4118.JPG,2020:09:21 11:24:01,140.5992583,-34.43705,0.235359251,0.191319635,0.119779849,0.243917221,0.508932383,0.774398106,0.7,5416698,6306038,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4119.JPG,2020:09:21 11:24:08,140.5993194,-34.43703889,0.278133447,0.226090071,0.137317407,0.261612911,0.475112269,0.758672049,0.7,5289923.25,6180396.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4122.JPG,2020:09:21 11:24:25,140.5993333,-34.43702222,0.352291199,0.286371678,0.175073473,0.338146552,0.48225563,0.780445899,0.7,4741624,5909905.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4123.JPG,2020:09:21 11:24:32,140.5993333,-34.43701944,0.298745083,0.242844928,0.157678971,0.3520393,0.552098386,0.820547002,0.7,4642094.125,6034522.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4124.JPG,2020:09:21 11:24:38,140.5992583,-34.43703333,0.322551442,0.262196722,0.164806987,0.338759254,0.5134982,0.79762439,0.7,4737234.5,5983456.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4125.JPG,2020:09:21 11:24:45,140.5991972,-34.43701111,0.278651286,0.226511013,0.146093733,0.320354759,0.543962659,0.80968506,0.7,4869087.25,6117521.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4126.JPG,2020:09:21 11:24:52,140.5991222,-34.43702222,0.274889408,0.223453045,0.140911356,0.291899399,0.517260548,0.789320898,0.7,5072946,6154648.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4127.JPG,2020:09:21 11:24:58,140.5990917,-34.43701944,0.26651893,0.216648822,0.142260677,0.327798985,0.566012455,0.822536293,0.7,4815755.625,6144981.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4128.JPG,2020:09:21 11:25:06,140.5990139,-34.43701667,0.315596327,0.256543025,0.161409834,0.33254272,0.514619253,0.796827899,0.7,4781770.75,6007794.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4129.JPG,2020:09:21 11:25:13,140.5989694,-34.43700833,0.289951879,0.235697078,0.155667064,0.364804248,0.573286045,0.833677192,0.7,4550644,6048936.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4130.JPG,2020:09:21 11:25:20,140.5989222,-34.43700278,0.230876221,0.187675455,0.126251961,0.313208597,0.59690774,0.835099488,0.7,4920283.5,6259670.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4131.JPG,2020:09:21 11:25:28,140.5988611,-34.43701111,0.267401961,0.217366624,0.136216318,0.278004155,0.510020567,0.782304926,0.7,5172493.75,6188284.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4132.JPG,2020:09:21 11:25:35,140.5988167,-34.43701667,0.289162819,0.235055664,0.149768413,0.318235983,0.529379388,0.801557862,0.7,4884266.5,6091195.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4133.JPG,2020:09:21 11:25:42,140.5987556,-34.43702222,0.264196825,0.214761222,0.144264506,0.35623079,0.595025164,0.842412806,0.7,4612065.625,6130626,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4134.JPG,2020:09:21 11:25:51,140.5986944,-34.43702222,0.232482167,0.188980902,0.119053315,0.246026471,0.516095504,0.778911796,0.7,5401587,6311243,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4135.JPG,2020:09:21 11:25:58,140.5986472,-34.43703333,0.319767697,0.259933862,0.163210464,0.334631607,0.512268237,0.796036319,0.7,4766805.625,5994894.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4136.JPG,2020:09:21 11:26:06,140.5985861,-34.43703056,0.260383816,0.21166169,0.138629197,0.317089722,0.56280766,0.818737532,0.7,4892478.5,6170998.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4137.JPG,2020:09:21 11:26:13,140.5985556,-34.43703889,0.246710405,0.2005468,0.12956758,0.285405546,0.546022908,0.803516731,0.7,5119469,6235917.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4138.JPG,2020:09:21 11:26:20,140.5984944,-34.43705833,0.302834336,0.246169014,0.158068863,0.342592136,0.53860919,0.811650995,0.7,4709775.125,6031729.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4139.JPG,2020:09:21 11:26:28,140.5984333,-34.43706389,0.316549481,0.257317828,0.166477316,0.36808026,0.547714633,0.821782429,0.7,4527174.125,5971489.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4140.JPG,2020:09:21 11:26:35,140.5983889,-34.43704722,0.31140854,0.253138842,0.140376175,0.228075552,0.384518976,0.693899668,0.7,5530190.25,6158482.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4143.JPG,2020:09:21 11:26:53,140.5983417,-34.43701111,0.430548061,0.349985385,0.221575087,0.463403368,0.521852662,0.831109282,0.7,3844264.125,5576760.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4144.JPG,2020:09:21 11:27:00,140.5983889,-34.43702222,0.393966956,0.320249211,0.195636683,0.377260279,0.481427826,0.789421629,0.7,4461407,5762587.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4145.JPG,2020:09:21 11:27:10,140.5984639,-34.43702222,0.341279127,0.277420147,0.181615936,0.414880303,0.562244979,0.838959421,0.7,4191891.125,5863034.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4146.JPG,2020:09:21 11:27:19,140.598525,-34.43703333,0.316865952,0.257575082,0.165523139,0.359484992,0.539554801,0.815803576,0.7,4588752,5978325.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4147.JPG,2020:09:21 11:27:26,140.5986028,-34.43701111,0.347809382,0.282728484,0.18299272,0.405045166,0.548216507,0.830123313,0.7,4262351.625,5853170.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4148.JPG,2020:09:21 11:27:34,140.5986472,-34.43700278,0.337079107,0.274006021,0.169460499,0.335607437,0.495063339,0.78692756,0.7,4759814.625,5950117.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4149.JPG,2020:09:21 11:27:40,140.5987083,-34.43699167,0.309080533,0.251246444,0.163240788,0.365110093,0.552899821,0.823728589,0.7,4548452.875,5994676.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4150.JPG,2020:09:21 11:27:47,140.5987389,-34.43700278,0.2617726,0.212790609,0.137698785,0.30462563,0.547973738,0.808502338,0.7,4981773.25,6177663.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4151.JPG,2020:09:21 11:27:54,140.5987694,-34.437,0.265634725,0.215930067,0.146015374,0.368463225,0.603717919,0.848867541,0.7,4524430.5,6118082.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4152.JPG,2020:09:21 11:28:02,140.5988472,-34.43698889,0.268674118,0.218400739,0.146506848,0.360170243,0.593228895,0.842325595,0.7,4583842.75,6114561.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4153.JPG,2020:09:21 11:28:09,140.5989222,-34.43699167,0.256942769,0.20886452,0.123409426,0.222772523,0.44602941,0.73232119,0.7,5568182,6280035.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4154.JPG,2020:09:21 11:28:16,140.5989833,-34.43698889,0.22995292,0.186924918,0.120252462,0.261909264,0.540862131,0.795941193,0.7,5287800.125,6302652.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4155.JPG,2020:09:21 11:28:23,140.5990306,-34.43699722,0.239573654,0.194745454,0.123412427,0.2587188,0.52298624,0.785434967,0.7,5310657.125,6280013.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4156.JPG,2020:09:21 11:28:30,140.599075,-34.43698611,0.25345263,0.206027443,0.139297664,0.35133196,0.603515537,0.84550346,0.7,4647161.625,6166209.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4157.JPG,2020:09:21 11:28:38,140.5991222,-34.43698611,0.276398906,0.224680091,0.157751136,0.457175021,0.654943669,0.887329048,0.7,3888885,6034005.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4158.JPG,2020:09:21 11:28:45,140.5991833,-34.43698056,0.249901584,0.203140857,0.136229614,0.334586138,0.592841429,0.837177009,0.7,4767131.375,6188189.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4159.JPG,2020:09:21 11:28:53,140.5992278,-34.43696944,0.348610796,0.28337994,0.189881054,0.465122167,0.591760902,0.862911538,0.7,3831950.375,5803821.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4160.JPG,2020:09:21 11:29:00,140.5992889,-34.43698611,0.300356689,0.244154976,0.166886209,0.436901989,0.618023692,0.86842006,0.7,4034124.25,5968560.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4161.JPG,2020:09:21 11:29:08,140.59935,-34.43698056,0.452430105,0.367772936,0.22197735,0.417547521,0.468378236,0.792544336,0.7,4172782.75,5573878.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4164.JPG,2020:09:21 11:29:27,140.5993333,-34.43695,0.39076085,0.31764302,0.172008756,0.270167699,0.363325977,0.690055603,0.7,5228635.375,5931861.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4165.JPG,2020:09:21 11:29:33,140.5993194,-34.43694167,0.288951081,0.234883546,0.149275805,0.315163658,0.526354639,0.799281603,0.7,4906277.125,6094724.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4166.JPG,2020:09:21 11:29:40,140.599275,-34.43695556,0.257647922,0.209437727,0.134369521,0.290588691,0.537595489,0.800079422,0.7,5082336.125,6201515.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4167.JPG,2020:09:21 11:29:47,140.5992139,-34.43695833,0.200641487,0.163098141,0.107219287,0.247871279,0.567439651,0.807512028,0.7,5388370.5,6396023.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4168.JPG,2020:09:21 11:29:54,140.5991528,-34.43696111,0.299034794,0.243080429,0.156040345,0.337940561,0.538260975,0.810467504,0.7,4743099.75,6046262,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4169.JPG,2020:09:21 11:30:01,140.5990917,-34.43697778,0.280067098,0.227661903,0.143563115,0.297380677,0.51724128,0.790497576,0.7,5033677.25,6135650.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4170.JPG,2020:09:21 11:30:08,140.5990444,-34.43697222,0.229954641,0.186926317,0.119557544,0.256511842,0.533910235,0.791029959,0.7,5326468.125,6307630.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4171.JPG,2020:09:21 11:30:16,140.5989833,-34.43697222,0.202611794,0.164699771,0.107681518,0.245076987,0.560621667,0.803310785,0.7,5408389.25,6392712.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4172.JPG,2020:09:21 11:30:23,140.5988917,-34.43698056,0.252480615,0.205237309,0.123304302,0.229809897,0.463450863,0.744585183,0.7,5517765.125,6280788.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4173.JPG,2020:09:21 11:30:31,140.5988306,-34.43697222,0.25127482,0.204257137,0.120348862,0.216123925,0.443148824,0.729024692,0.7,5615813.625,6301961.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4174.JPG,2020:09:21 11:30:39,140.5987861,-34.43697222,0.278069676,0.226038232,0.123371564,0.195903515,0.370243233,0.676459711,0.7,5760675.875,6280306.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4175.JPG,2020:09:21 11:30:46,140.5987556,-34.43697222,0.273548482,0.222363028,0.147846555,0.353521697,0.581789304,0.835520048,0.7,4631474,6104963.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4176.JPG,2020:09:21 11:30:53,140.5987083,-34.43698056,0.294549405,0.239434331,0.142399022,0.260228694,0.452792774,0.745042841,0.7,5299840,6143990.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4177.JPG,2020:09:21 11:31:00,140.5986472,-34.43698056,0.260112252,0.21144094,0.132291451,0.268988967,0.508190047,0.779330534,0.7,5237080,6216402.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4178.JPG,2020:09:21 11:31:08,140.5986028,-34.43697778,0.328629158,0.267137197,0.175154973,0.401889824,0.564171665,0.83706926,0.7,4284957,5909321.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4179.JPG,2020:09:21 11:31:16,140.5985556,-34.43698889,0.269438973,0.219022477,0.146094657,0.352812036,0.585913624,0.837374519,0.7,4636558.125,6117514.5,7164160
